count 162029
122060544 -0.001 0.13
122061312 0.001 0.148
122062080 0.002 0.15
122062848 0.0 0.139
122063616 0.002 0.17
122064384 -0.002 0.181
122065152 0.0 0.146
122065920 0.003 0.132
122066688 0.0 0.136
122067456 0.001 0.137
122068224 0.0 0.15
122068992 -0.001 0.153
122069760 -0.001 0.15
122070528 0.0 0.152
122071296 0.002 0.142
122072064 0.001 0.144
122072832 0.003 0.162
122073600 -0.001 0.148
122074368 -0.001 0.149
122075136 0.001 0.165
122075904 0.001 0.142
122076672 0.004 0.145
122077440 -0.001 0.156
122078208 0.001 0.174
122078976 0.002 0.123
122079744 0.002 0.145
122080512 0.002 0.151
122081280 0.003 0.165
122082048 0.003 0.164
122082816 0.001 0.14
122083584 -0.0 0.158
122084352 0.001 0.139
122085120 0.004 0.171
122085888 -0.001 0.141
122086656 0.0 0.147
122087424 0.003 0.143
122088192 -0.001 0.157
122088960 0.004 0.162
122089728 0.001 0.139
122090496 -0.006 0.193
122091264 -0.0 0.149
122092032 0.002 0.151
122092800 0.001 0.147
122093568 -0.001 0.143
122094336 0.004 0.144
122095104 0.003 0.148
122095872 0.002 0.157
122096640 0.001 0.166
122097408 0.002 0.141
122098176 -0.001 0.151
122098944 0.003 0.162
122099712 0.002 0.147
122100480 -0.001 0.144
122101248 -0.001 0.159
122102016 0.001 0.144
122102784 -0.001 0.152
122103552 0.001 0.165
122104320 0.0 0.154
122105088 -0.0 0.152
122105856 -0.002 0.156
122106624 -0.002 0.142
122107392 -0.001 0.135
122108160 0.003 0.154
122108928 -0.002 0.157
122109696 -0.0 0.168
122110464 -0.001 0.147
122111232 0.0 0.123
122112000 0.0 0.142
122112768 0.001 0.138
122113536 0.001 0.153
122114304 0.001 0.173
122115072 0.0 0.165
122115840 0.001 0.152
122116608 -0.002 0.158
122117376 0.0 0.125
122118144 -0.001 0.143
122118912 -0.0 0.129
122119680 0.0 0.137
122120448 -0.003 0.152
122121216 0.004 0.146
122121984 -0.0 0.149
122122752 -0.001 0.147
122123520 0.0 0.155
122124288 -0.001 0.15
122125056 -0.001 0.147
122125824 -0.001 0.151
122126592 -0.0 0.155
122127360 0.005 0.177
122128128 0.002 0.154
122128896 -0.001 0.16
122129664 0.001 0.153
122130432 0.0 0.156
122131200 -0.002 0.145
122131968 0.002 0.168
122132736 -0.001 0.156
122133504 0.001 0.14
122134272 -0.001 0.155
122135040 0.002 0.159
122135808 0.001 0.153
122136576 0.002 0.141
122137344 -0.001 0.142
122138112 0.002 0.16
122138880 0.002 0.16
122139648 -0.0 0.136
122140416 -0.002 0.132
122141184 0.001 0.166
122141952 0.002 0.174
122142720 -0.001 0.149
122143488 0.002 0.141
122144256 -0.001 0.155
122145024 0.003 0.165
122145792 -0.0 0.137
122146560 -0.002 0.164
122147328 -0.005 0.177
122148096 -0.002 0.157
122148864 0.0 0.164
122149632 -0.001 0.147
122150400 0.001 0.152
122151168 -0.001 0.161
122151936 0.002 0.137
122152704 0.0 0.145
122153472 -0.001 0.139
122154240 0.001 0.153
122155008 -0.002 0.156
122155776 0.002 0.145
122156544 0.002 0.125
122157312 -0.0 0.148
122158080 0.001 0.156
122158848 0.001 0.179
122159616 -0.0 0.15
122160384 0.001 0.14
122161152 0.0 0.141
122161920 0.0 0.156
122162688 -0.0 0.153
122163456 0.002 0.159
122164224 0.004 0.153
122164992 0.003 0.152
122165760 -0.0 0.147
122166528 -0.0 0.164
122167296 -0.0 0.148
122168064 -0.001 0.15
122168832 -0.0 0.128
122169600 0.002 0.151
122170368 0.001 0.152
122171136 0.002 0.177
122171904 0.001 0.178
122172672 0.0 0.125
122173440 0.002 0.152
122174208 0.003 0.152
122174976 -0.002 0.162
122175744 0.001 0.147
122176512 0.002 0.161
122177280 0.001 0.152
122178048 -0.001 0.129
122178816 0.0 0.146
122179584 0.001 0.156
122180352 0.0 0.154
122181120 0.002 0.136
122181888 -0.0 0.155
122182656 0.0 0.151
122183424 0.0 0.145
122184192 -0.0 0.135
122184960 0.0 0.16
122185728 0.003 0.153
122186496 0.002 0.154
122187264 0.002 0.151
122188032 -0.003 0.131
122188800 -0.001 0.151
122189568 0.0 0.127
122190336 0.002 0.143
122191104 0.006 0.156
122191872 0.001 0.155
122192640 0.0 0.144
122193408 0.001 0.148
122194176 0.003 0.178
122194944 -0.001 0.132
122195712 0.003 0.16
122196480 0.001 0.15
122197248 0.002 0.169
122198016 0.0 0.131
122198784 0.001 0.145
122199552 0.002 0.148
122200320 0.001 0.149
122201088 0.001 0.152
122201856 -0.001 0.118
122202624 -0.0 0.147
122203392 -0.001 0.157
122204160 -0.002 0.143
122204928 0.005 0.167
122205696 0.0 0.156
122206464 0.002 0.15
122207232 0.001 0.164
122208000 -0.0 0.143
122208768 0.003 0.157
122209536 -0.001 0.143
122210304 0.002 0.153
122211072 0.002 0.138
122211840 0.0 0.153
122212608 0.002 0.167
122213376 -0.002 0.145
122214144 0.002 0.155
122214912 0.001 0.151
122215680 0.003 0.158
122216448 0.001 0.154
122217216 0.0 0.152
122217984 -0.001 0.143
122218752 -0.001 0.145
122219520 0.004 0.142
122220288 -0.001 0.149
122221056 0.001 0.142
122221824 0.001 0.175
122222592 -0.001 0.125
122223360 0.001 0.153
122224128 0.0 0.135
122224896 0.002 0.155
122225664 0.0 0.153
122226432 -0.001 0.153
122227200 -0.001 0.14
122227968 0.004 0.155
122228736 -0.002 0.167
122229504 0.001 0.165
122230272 0.001 0.152
122231040 -0.002 0.132
122231808 -0.001 0.162
122232576 0.006 0.151
122233344 0.002 0.157
122234112 -0.002 0.146
122234880 0.0 0.151
122235648 0.002 0.145
122236416 -0.0 0.172
122237184 0.003 0.156
122237952 -0.001 0.157
122238720 0.004 0.178
122239488 0.002 0.15
122240256 -0.0 0.142
122241024 -0.001 0.147
122241792 0.0 0.145
122242560 -0.001 0.134
122243328 0.0 0.138
122244096 0.001 0.146
122244864 0.001 0.14
122245632 0.006 0.164
122246400 -0.001 0.146
122247168 -0.003 0.16
122247936 0.001 0.155
122248704 -0.0 0.155
122249472 0.0 0.143
122250240 0.003 0.151
122251008 -0.001 0.124
122251776 0.002 0.152
122252544 -0.001 0.148
122253312 0.002 0.151
122254080 -0.001 0.162
122254848 0.001 0.157
122255616 0.002 0.178
122256384 0.001 0.138
122257152 0.001 0.163
122257920 -0.002 0.136
122258688 0.004 0.173
122259456 0.001 0.178
122260224 0.001 0.163
122260992 -0.002 0.137
122261760 -0.002 0.153
122262528 0.001 0.159
122263296 0.003 0.149
122264064 0.0 0.133
122264832 0.001 0.14
122265600 -0.001 0.156
122266368 -0.001 0.161
122267136 -0.005 0.172
122267904 -0.001 0.148
122268672 0.006 0.171
122269440 0.003 0.169
122270208 0.004 0.176
122270976 0.001 0.146
122271744 0.001 0.148
122272512 0.001 0.149
122273280 0.002 0.154
122274048 -0.002 0.139
122274816 0.001 0.154
122275584 0.001 0.148
122276352 0.0 0.145
122277120 0.0 0.155
122277888 0.001 0.147
122278656 0.001 0.152
122279424 0.001 0.134
122280192 0.001 0.152
122280960 0.001 0.142
122281728 0.003 0.158
122282496 -0.0 0.14
122283264 0.001 0.146
122284032 -0.001 0.146
122284800 -0.001 0.159
122285568 -0.001 0.168
122286336 0.002 0.15
122287104 0.003 0.156
122287872 0.0 0.151
122288640 0.001 0.147
122289408 0.001 0.148
122290176 -0.0 0.153
122290944 0.0 0.153
122291712 0.001 0.131
122292480 0.001 0.16
122293248 0.001 0.161
122294016 0.0 0.147
122294784 0.0 0.152
122295552 0.0 0.134
122296320 0.003 0.157
122297088 0.002 0.165
122297856 0.002 0.162
122298624 0.003 0.154
122299392 -0.001 0.147
122300160 0.003 0.166
122300928 0.003 0.147
122301696 -0.002 0.168
122302464 0.002 0.149
122303232 0.003 0.143
122304000 0.005 0.175
122304768 0.005 0.176
122305536 -0.002 0.151
122306304 0.003 0.151
122307072 0.002 0.141
122307840 -0.0 0.15
122308608 0.0 0.155
122309376 0.001 0.162
122310144 0.0 0.174
122310912 -0.001 0.166
122311680 0.001 0.171
122312448 0.002 0.161
122313216 0.002 0.14
122313984 0.001 0.159
122314752 0.001 0.185
122315520 -0.0 0.148
122316288 0.0 0.145
122317056 -0.002 0.127
122317824 0.003 0.135
122318592 0.001 0.151
122319360 0.002 0.157
122320128 0.004 0.162
122320896 0.001 0.132
122321664 0.001 0.14
122322432 -0.002 0.131
122323200 0.002 0.145
122323968 0.002 0.168
122324736 0.0 0.154
122325504 0.001 0.156
122326272 -0.0 0.16
122327040 -0.0 0.162
122327808 0.0 0.157
122328576 0.0 0.15
122329344 0.003 0.162
122330112 0.004 0.162
122330880 0.0 0.153
122331648 -0.001 0.139
122332416 0.002 0.147
122333184 0.001 0.163
122333952 0.0 0.157
122334720 0.003 0.164
122335488 -0.0 0.142
122336256 0.0 0.143
122337024 -0.002 0.142
122337792 0.0 0.159
122338560 0.001 0.128
122339328 0.002 0.147
122340096 0.002 0.152
122340864 0.001 0.148
122341632 -0.001 0.146
122342400 0.002 0.15
122343168 0.002 0.141
122343936 0.0 0.159
122344704 0.002 0.143
122345472 -0.003 0.173
122346240 0.001 0.142
122347008 0.001 0.148
122347776 0.0 0.146
122348544 0.0 0.153
122349312 0.001 0.147
122350080 0.001 0.154
122350848 -0.001 0.148
122351616 -0.0 0.154
122352384 0.0 0.145
122353152 0.001 0.147
122353920 0.001 0.147
122354688 0.002 0.167
122355456 0.001 0.141
122356224 -0.001 0.151
122356992 -0.001 0.156
122357760 -0.001 0.147
122358528 -0.0 0.149
122359296 -0.001 0.142
122360064 0.001 0.163
122360832 -0.0 0.154
122361600 0.003 0.14
122362368 0.002 0.155
122363136 0.002 0.149
122363904 -0.001 0.149
122364672 -0.001 0.154
122365440 0.003 0.179
122366208 -0.0 0.172
122366976 -0.001 0.144
122367744 0.002 0.166
122368512 -0.001 0.139
122369280 0.0 0.164
122370048 0.005 0.157
122370816 0.004 0.154
122371584 0.001 0.158
122372352 0.0 0.136
122373120 0.0 0.146
122373888 -0.001 0.117
122374656 0.001 0.143
122375424 0.003 0.167
122376192 0.002 0.146
122376960 0.001 0.146
122377728 0.003 0.151
122378496 0.003 0.16
122379264 0.002 0.143
122380032 0.001 0.165
122380800 0.001 0.135
122381568 0.0 0.146
122382336 0.002 0.127
122383104 0.001 0.159
122383872 -0.001 0.12
122384640 -0.0 0.158
122385408 -0.001 0.13
122386176 0.0 0.138
122386944 -0.001 0.148
122387712 0.0 0.137
122388480 -0.001 0.151
122389248 -0.001 0.146
122390016 0.004 0.165
122390784 0.002 0.124
122391552 0.001 0.144
122392320 0.003 0.16
122393088 -0.0 0.15
122393856 -0.001 0.153
122394624 0.002 0.141
122395392 0.001 0.148
122396160 0.001 0.154
122396928 0.002 0.157
122397696 0.001 0.161
122398464 -0.0 0.134
122399232 0.001 0.137
122400000 0.001 0.146
122400768 0.002 0.132
122401536 0.001 0.148
122402304 0.001 0.15
122403072 0.0 0.152
122403840 0.0 0.141
122404608 -0.001 0.157
122405376 0.003 0.147
122406144 -0.0 0.14
122406912 0.0 0.167
122407680 -0.003 0.157
122408448 0.001 0.145
122409216 0.0 0.15
122409984 0.005 0.19
122410752 0.002 0.156
122411520 0.003 0.174
122412288 0.001 0.149
122413056 0.002 0.145
122413824 0.003 0.186
122414592 0.001 0.142
122415360 0.002 0.161
122416128 0.001 0.151
122416896 0.001 0.129
122417664 0.003 0.165
122418432 -0.001 0.164
122419200 0.0 0.162
122419968 -0.001 0.156
122420736 -0.0 0.128
122421504 0.001 0.148
122422272 -0.0 0.152
122423040 0.0 0.156
122423808 -0.001 0.144
122424576 -0.0 0.133
122425344 -0.002 0.137
122426112 -0.001 0.177
122426880 -0.001 0.156
122427648 0.004 0.165
122428416 0.002 0.148
122429184 0.001 0.14
122429952 -0.002 0.137
122430720 -0.0 0.141
122431488 -0.0 0.141
122432256 0.003 0.172
122433024 -0.0 0.141
122433792 -0.0 0.149
122434560 0.001 0.153
122435328 0.003 0.163
122436096 -0.001 0.167
122436864 -0.001 0.148
122437632 0.0 0.174
122438400 -0.0 0.149
122439168 0.0 0.158
122439936 0.004 0.165
122440704 -0.0 0.154
122441472 -0.001 0.133
122442240 0.002 0.144
122443008 0.001 0.157
122443776 0.001 0.157
122444544 0.002 0.154
122445312 0.001 0.153
122446080 -0.0 0.145
122446848 -0.002 0.163
122447616 0.002 0.167
122448384 -0.0 0.146
122449152 0.001 0.144
122449920 0.002 0.148
122450688 0.002 0.17
122451456 0.0 0.151
122452224 0.002 0.153
122452992 -0.0 0.139
122453760 -0.001 0.154
122454528 0.002 0.15
122455296 0.0 0.144
122456064 0.002 0.129
122456832 0.002 0.153
122457600 0.0 0.143
122458368 -0.002 0.155
122459136 -0.0 0.15
122459904 0.001 0.131
122460672 -0.0 0.144
122461440 -0.001 0.153
122462208 -0.001 0.151
122462976 0.003 0.159
122463744 -0.002 0.154
122464512 -0.001 0.131
122465280 -0.003 0.166
122466048 -0.001 0.133
122466816 0.002 0.157
122467584 -0.002 0.151
122468352 0.003 0.176
122469120 0.002 0.167
122469888 0.004 0.154
122470656 0.0 0.138
122471424 0.0 0.141
122472192 -0.001 0.147
122472960 -0.0 0.164
122473728 0.003 0.138
122474496 0.001 0.155
122475264 0.002 0.157
122476032 0.0 0.152
122476800 0.004 0.157
122477568 0.002 0.146
122478336 0.0 0.188
122479104 0.005 0.175
122479872 -0.0 0.158
122480640 0.001 0.147
122481408 0.001 0.138
122482176 0.002 0.145
122482944 0.002 0.158
122483712 0.003 0.153
122484480 -0.001 0.14
122485248 -0.0 0.149
122486016 0.002 0.152
122486784 0.006 0.16
122487552 -0.001 0.172
122488320 0.0 0.138
122489088 -0.0 0.15
122489856 0.005 0.167
122490624 0.001 0.147
122491392 0.002 0.154
122492160 -0.001 0.161
122492928 -0.002 0.14
122493696 0.003 0.18
122494464 0.001 0.152
122495232 -0.001 0.147
122496000 0.0 0.14
122496768 0.001 0.153
122497536 -0.002 0.163
122498304 0.003 0.144
122499072 0.0 0.152
122499840 0.001 0.159
122500608 -0.003 0.147
122501376 -0.001 0.149
122502144 0.002 0.146
122502912 0.002 0.143
122503680 -0.001 0.141
122504448 0.001 0.143
122505216 0.001 0.154
122505984 -0.001 0.152
122506752 0.002 0.141
122507520 -0.001 0.143
122508288 0.0 0.15
122509056 0.002 0.155
122509824 0.001 0.117
122510592 -0.001 0.166
122511360 0.001 0.152
122512128 0.002 0.139
122512896 0.0 0.143
122513664 -0.001 0.146
122514432 -0.0 0.141
122515200 0.001 0.145
122515968 0.003 0.139
122516736 0.001 0.16
122517504 0.004 0.168
122518272 0.002 0.159
122519040 0.001 0.165
122519808 0.0 0.133
122520576 0.001 0.146
122521344 -0.0 0.151
122522112 0.001 0.137
122522880 -0.001 0.147
122523648 0.0 0.154
122524416 0.0 0.144
122525184 0.0 0.14
122525952 0.0 0.154
122526720 -0.003 0.141
122527488 -0.002 0.143
122528256 0.002 0.169
122529024 0.001 0.157
122529792 -0.0 0.152
122530560 0.002 0.143
122531328 0.005 0.178
122532096 0.001 0.13
122532864 -0.0 0.136
122533632 0.001 0.169
122534400 0.005 0.168
122535168 -0.002 0.145
122535936 -0.001 0.147
122536704 0.002 0.15
122537472 0.001 0.151
122538240 -0.002 0.163
122539008 0.001 0.16
122539776 -0.001 0.151
122540544 -0.0 0.133
122541312 -0.001 0.129
122542080 0.001 0.144
122542848 0.002 0.143
122543616 0.0 0.161
122544384 0.002 0.156
122545152 -0.001 0.152
122545920 -0.0 0.144
122546688 0.004 0.146
122547456 0.001 0.161
122548224 0.004 0.179
122548992 0.001 0.139
122549760 -0.0 0.151
122550528 0.004 0.155
122551296 0.001 0.157
122552064 0.0 0.143
122552832 0.001 0.144
122553600 0.0 0.136
122554368 0.006 0.171
122555136 0.0 0.131
122555904 0.001 0.151
122556672 0.0 0.147
122557440 0.0 0.163
122558208 0.002 0.158
122558976 0.001 0.154
122559744 -0.001 0.163
122560512 0.001 0.162
122561280 0.001 0.145
122562048 0.001 0.145
122562816 0.001 0.149
122563584 0.0 0.144
122564352 -0.002 0.154
122565120 0.0 0.154
122565888 0.002 0.15
122566656 0.0 0.156
122567424 0.0 0.143
122568192 -0.002 0.154
122568960 0.001 0.155
122569728 0.002 0.141
122570496 0.002 0.148
122571264 0.001 0.149
122572032 0.001 0.152
122572800 0.001 0.168
122573568 -0.002 0.14
122574336 -0.001 0.155
122575104 -0.0 0.161
122575872 0.002 0.142
122576640 0.001 0.159
122577408 0.001 0.155
122578176 0.002 0.14
122578944 0.003 0.139
122579712 0.003 0.156
122580480 -0.0 0.132
122581248 0.001 0.153
122582016 0.0 0.14
122582784 0.002 0.152
122583552 0.001 0.173
122584320 0.001 0.151
122585088 -0.003 0.149
122585856 0.003 0.154
122586624 0.002 0.145
122587392 0.002 0.157
122588160 0.0 0.156
122588928 0.002 0.164
122589696 -0.001 0.164
122590464 0.001 0.147
122591232 0.001 0.138
122592000 0.001 0.15
122592768 0.002 0.179
122593536 0.0 0.155
122594304 -0.0 0.152
122595072 0.001 0.144
122595840 -0.001 0.142
122596608 0.002 0.151
122597376 -0.0 0.155
122598144 -0.002 0.135
122598912 -0.0 0.135
122599680 0.001 0.154
122600448 0.0 0.143
122601216 -0.0 0.153
122601984 0.002 0.17
122602752 -0.001 0.148
122603520 -0.002 0.153
122604288 0.0 0.157
122605056 0.0 0.14
122605824 0.0 0.139
122606592 0.003 0.148
122607360 0.001 0.156
122608128 0.001 0.144
122608896 0.0 0.147
122609664 0.002 0.153
122610432 0.002 0.15
122611200 -0.001 0.143
122611968 -0.001 0.134
122612736 0.002 0.136
122613504 0.001 0.157
122614272 0.001 0.152
122615040 -0.001 0.159
122615808 -0.0 0.14
122616576 0.001 0.142
122617344 0.0 0.145
122618112 -0.0 0.154
122618880 0.0 0.132
122619648 0.001 0.133
122620416 -0.001 0.147
122621184 0.0 0.154
122621952 -0.0 0.153
122622720 0.002 0.157
122623488 0.0 0.147
122624256 0.001 0.148
122625024 -0.0 0.15
122625792 0.003 0.16
122626560 0.001 0.144
122627328 -0.0 0.159
122628096 0.0 0.145
122628864 0.003 0.149
122629632 -0.0 0.146
122630400 0.0 0.151
122631168 0.002 0.152
122631936 0.0 0.181
122632704 -0.0 0.148
122633472 0.0 0.131
122634240 0.003 0.152
122635008 0.003 0.155
122635776 0.0 0.147
122636544 0.001 0.147
122637312 0.0 0.143
122638080 0.0 0.163
122638848 0.004 0.154
122639616 0.001 0.14
122640384 0.001 0.141
122641152 0.001 0.129
122641920 0.002 0.142
122642688 0.002 0.153
122643456 0.004 0.156
122644224 0.002 0.144
122644992 0.003 0.154
122645760 -0.001 0.14
122646528 -0.001 0.153
122647296 0.0 0.157
122648064 0.001 0.165
122648832 0.0 0.149
122649600 0.001 0.146
122650368 0.0 0.155
122651136 0.002 0.175
122651904 -0.001 0.153
122652672 0.001 0.148
122653440 0.005 0.147
122654208 0.0 0.152
122654976 0.002 0.15
122655744 -0.001 0.163
122656512 0.0 0.146
122657280 0.0 0.208
122658048 0.002 0.146
122658816 0.0 0.132
122659584 -0.002 0.18
122660352 -0.0 0.142
122661120 -0.0 0.133
122661888 0.001 0.141
122662656 0.001 0.145
122663424 0.001 0.15
122664192 -0.001 0.166
122664960 0.0 0.117
122665728 0.002 0.157
122666496 0.001 0.134
122667264 0.001 0.154
122668032 0.001 0.147
122668800 -0.0 0.142
122669568 0.001 0.145
122670336 -0.001 0.163
122671104 -0.0 0.16
122671872 0.002 0.152
122672640 0.0 0.152
122673408 0.001 0.143
122674176 -0.002 0.164
122674944 0.002 0.152
122675712 0.004 0.145
122676480 -0.001 0.148
122677248 -0.002 0.152
122678016 -0.0 0.143
122678784 0.0 0.144
122679552 -0.0 0.153
122680320 0.001 0.167
122681088 0.004 0.159
122681856 -0.001 0.134
122682624 0.002 0.146
122683392 -0.001 0.155
122684160 0.002 0.161
122684928 0.003 0.179
122685696 -0.001 0.145
122686464 -0.0 0.152
122687232 0.003 0.18
122688000 0.002 0.155
122688768 0.001 0.149
122689536 0.001 0.148
122690304 0.001 0.154
122691072 -0.001 0.153
122691840 -0.001 0.165
122692608 0.003 0.175
122693376 -0.0 0.153
122694144 0.001 0.16
122694912 0.001 0.144
122695680 0.002 0.142
122696448 0.005 0.174
122697216 -0.003 0.143
122697984 0.001 0.148
122698752 0.0 0.159
122699520 0.0 0.158
122700288 0.0 0.167
122701056 0.008 0.177
122701824 0.003 0.17
122702592 0.002 0.16
122703360 -0.001 0.13
122704128 -0.0 0.148
122704896 0.0 0.15
122705664 -0.001 0.169
122706432 -0.001 0.136
122707200 -0.001 0.134
122707968 0.002 0.156
122708736 -0.002 0.151
122709504 0.002 0.149
122710272 -0.001 0.154
122711040 0.0 0.14
122711808 -0.002 0.146
122712576 0.004 0.159
122713344 -0.001 0.148
122714112 0.005 0.173
122714880 -0.002 0.153
122715648 0.0 0.15
122716416 0.001 0.146
122717184 -0.002 0.149
122717952 0.0 0.149
122718720 0.001 0.145
122719488 0.001 0.158
122720256 -0.0 0.147
122721024 -0.0 0.152
122721792 0.001 0.146
122722560 0.001 0.144
122723328 0.004 0.171
122724096 0.004 0.162
122724864 0.001 0.15
122725632 -0.0 0.16
122726400 -0.001 0.146
122727168 0.002 0.142
122727936 -0.0 0.144
122728704 0.002 0.151
122729472 -0.002 0.16
122730240 0.004 0.158
122731008 0.001 0.152
122731776 0.002 0.145
122732544 0.0 0.164
122733312 0.001 0.161
122734080 0.002 0.155
122734848 0.0 0.146
122735616 0.002 0.16
122736384 -0.001 0.163
122737152 0.0 0.141
122737920 0.001 0.146
122738688 0.0 0.156
122739456 0.0 0.152
122740224 -0.001 0.154
122740992 0.001 0.136
122741760 0.004 0.169
122742528 -0.0 0.141
122743296 0.001 0.147
122744064 -0.0 0.151
122744832 -0.0 0.141
122745600 -0.001 0.151
122746368 0.0 0.144
122747136 -0.002 0.154
122747904 -0.001 0.163
122748672 0.002 0.158
122749440 0.0 0.157
122750208 0.001 0.131
122750976 0.003 0.145
122751744 0.002 0.149
122752512 -0.001 0.133
122753280 0.001 0.134
122754048 -0.002 0.152
122754816 0.005 0.168
122755584 0.004 0.146
122756352 -0.001 0.117
122757120 0.002 0.178
122757888 0.001 0.135
122758656 0.002 0.134
122759424 0.003 0.162
122760192 0.0 0.137
122760960 -0.001 0.162
122761728 -0.0 0.146
122762496 0.001 0.161
122763264 0.003 0.151
122764032 0.0 0.162
122764800 0.002 0.168
122765568 -0.001 0.159
122766336 0.004 0.172
122767104 0.0 0.145
122767872 0.0 0.162
122768640 0.001 0.151
122769408 0.003 0.158
122770176 -0.002 0.146
122770944 -0.001 0.154
122771712 -0.0 0.151
122772480 0.001 0.151
122773248 0.0 0.148
122774016 0.005 0.177
122774784 -0.001 0.148
122775552 0.001 0.147
122776320 0.002 0.143
122777088 0.003 0.14
122777856 0.0 0.151
122778624 -0.001 0.148
122779392 0.003 0.16
122780160 -0.0 0.133
122780928 -0.001 0.154
122781696 0.001 0.159
122782464 0.001 0.154
